codcult,safra,datprev,e1,e2,e3,e4,e5,e6,e7,n7tmed,p7tmax,p7tmin,p7ur,p7nprec,p7sprec,p7tmed,n7tmax,n7tmin,n7ur,n7nprec,n7sprec,p14tmed,p14tmax,p14tmin,p14ur,p14nprec,p14sprec,n14tmed,n14tmax,n14tmin,n14ur,n14nprec,n14sprec,p28tmed,p28tmax,p28tmin,p28ur,p28nprec,p28sprec,n28tmed,n28tmax,n28tmin,n28ur,n28nprec,n28sprec
18,0,2010-05-28,100.0,100.0,100.0,0.0,0.0,0.0,0.0,18.556250000000002,23.8125,13.3,80.6875,-0.0,6.9,17.856250000000003,22.5125,13.200000000000001,78.625,0.0,7.4,18.133333333333336,22.98666666666667,13.280000000000001,80.36666666666666,-14.285714285714286,47.8,17.490000000000002,22.766666666666666,12.213333333333333,74.4,7.142857142857143,18.9,18.95172413793103,23.87586206896552,14.027586206896553,78.27586206896552,-7.142857142857143,52.8,19.13793103448276,24.624137931034486,13.651724137931033,70.82758620689656,3.5714285714285716,29.7
18,0,2010-06-04,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.856250000000003,22.5125,13.200000000000001,78.625,-0.0,7.4,17.2875,22.725,11.849999999999998,72.75,14.285714285714286,11.5,18.183333333333334,23.02,13.346666666666668,80.15,-0.0,14.3,18.433333333333334,24.106666666666666,12.759999999999998,69.11666666666666,7.142857142857143,11.5,17.98620689655172,22.641379310344824,13.331034482758621,79.89655172413794,-7.142857142857143,56.6,20.08620689655172,25.717241379310344,14.4551724137931,67.33620689655173,3.5714285714285716,22.3
18,0,2010-06-11,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.2875,22.725,11.849999999999998,72.75,-14.285714285714286,11.5,19.456249999999997,25.375,13.5375,66.53125,0.0,0.0,17.490000000000002,22.766666666666666,12.213333333333333,74.4,-7.142857142857143,18.9,20.673333333333332,26.386666666666667,14.959999999999999,67.7,0.0,10.8,17.786206896551725,22.793103448275865,12.779310344827588,77.5603448275862,-10.714285714285714,66.7,21.32068965517241,27.041379310344826,15.6,63.64655172413793,0.0,10.8
18,0,2010-06-17,100.0,100.0,100.0,4.57,0.0,0.0,0.0,18.94375,24.7125,13.175,69.0625,-0.0,0.0,21.89375,27.6625,16.125,67.65625,0.0,10.8,18.15,23.71333333333333,12.586666666666666,70.45,-7.142857142857143,11.5,21.923333333333336,27.633333333333333,16.21333333333333,65.28333333333333,0.0,10.8,18.0051724137931,23.351724137931036,12.658620689655173,74.70689655172414,-3.5714285714285716,25.799999999999997,21.08793103448276,26.54827586206897,15.62758620689655,65.20689655172414,0.0,12.400000000000002
18,0,2010-06-25,100.0,100.0,100.0,22.22,0.0,0.0,0.0,22.1125,27.7125,16.5125,67.6875,-0.0,10.8,21.875,27.575000000000003,16.175,61.78125,0.0,0.0,20.673333333333332,26.386666666666667,14.959999999999999,67.7,-0.0,10.8,22.11,27.84,16.380000000000003,59.45,0.0,0.0,19.13793103448276,24.624137931034486,13.651724137931033,70.82758620689656,-3.5714285714285716,29.7,20.513793103448275,25.934482758620696,15.093103448275862,66.81896551724138,3.5714285714285716,42.300000000000004
18,0,2010-07-02,100.0,100.0,100.0,77.02,0.0,0.0,0.0,21.875,27.575000000000003,16.175,61.78125,-0.0,0.0,22.24375,28.049999999999997,16.4375,56.71875,0.0,0.0,21.89666666666667,27.54,16.25333333333333,64.95,-0.0,10.8,19.839999999999996,25.019999999999992,14.66,66.26666666666667,7.142857142857143,40.2,20.08620689655172,25.717241379310344,14.4551724137931,67.33620689655173,-3.5714285714285716,22.3,20.563793103448273,26.01034482758621,15.117241379310341,65.61206896551724,3.5714285714285716,42.300000000000004
18,0,2010-07-09,100.0,100.0,100.0,100.0,22.22,0.0,0.0,22.24375,28.049999999999997,16.4375,56.71875,-0.0,0.0,17.8375,22.3875,13.2875,75.0,14.285714285714286,40.2,22.11,27.84,16.380000000000003,59.45,-0.0,0.0,19.086666666666666,24.180000000000003,13.993333333333334,73.71666666666667,7.142857142857143,42.300000000000004,21.32068965517241,27.041379310344826,15.6,63.64655172413793,-0.0,10.8,19.40344827586207,24.500000000000004,14.306896551724135,71.97413793103448,7.142857142857143,66.30000000000001
18,0,2010-07-16,100.0,100.0,100.0,100.0,22.22,2.13,0.0,17.8375,22.3875,13.2875,75.0,-14.285714285714286,40.2,19.8125,25.4375,14.1875,73.5,14.285714285714286,40.7,19.839999999999996,25.019999999999992,14.66,66.26666666666667,-7.142857142857143,40.2,20.910000000000004,26.59333333333333,15.226666666666667,66.06666666666666,7.142857142857143,40.7,20.85344827586207,26.24137931034483,15.46551724137931,65.93103448275862,-3.5714285714285716,51.0,19.92758620689655,25.59655172413793,14.258620689655173,67.75862068965517,7.142857142857143,64.7
18,0,2010-07-23,100.0,100.0,100.0,100.0,100.0,2.13,0.0,19.8125,25.4375,14.1875,73.5,-14.285714285714286,40.7,22.11875,27.825,16.4125,60.28125,0.0,0.0,19.086666666666666,24.180000000000003,13.993333333333334,73.71666666666667,-7.142857142857143,42.300000000000004,19.880000000000003,25.0,14.76,70.71666666666667,7.142857142857143,24.0,20.513793103448275,25.934482758620696,15.093103448275862,66.81896551724138,-3.5714285714285716,42.300000000000004,19.425862068965518,25.537931034482757,13.313793103448274,63.060344827586206,3.5714285714285716,24.0
18,0,2010-07-30,100.0,100.0,100.0,100.0,100.0,22.22,0.91,22.11875,27.825,16.4125,60.28125,-0.0,0.0,18.11875,22.7,13.5375,78.28125,14.285714285714286,24.0,20.910000000000004,26.59333333333333,15.226666666666667,66.06666666666666,-7.142857142857143,40.7,19.196666666666665,24.839999999999996,13.553333333333333,68.11666666666666,7.142857142857143,24.0,20.563793103448273,26.01034482758621,15.117241379310341,65.61206896551724,-3.5714285714285716,42.300000000000004,20.370689655172413,26.820689655172412,13.920689655172414,56.91379310344828,3.5714285714285716,24.0
18,2,2011-04-15,23.84,0.0,0.0,0.0,0.0,0.0,0.0,22.61875,27.875,17.362499999999997,73.6875,-28.571428571428573,67.4,25.7125,31.075000000000003,20.35,69.1875,0.0,0.4,23.126666666666665,28.24666666666667,18.006666666666668,73.66666666666667,-14.285714285714286,76.20000000000002,23.903333333333332,29.000000000000007,18.80666666666667,71.86666666666666,7.142857142857143,16.6,23.970689655172414,28.962068965517243,18.979310344827585,74.76724137931035,-17.857142857142858,158.8,22.53965517241379,27.758620689655167,17.320689655172412,72.39655172413794,3.5714285714285716,29.3
120,2,2011-04-15,97.01,97.01,97.01,0.0,0.0,0.0,0.0,22.61875,27.875,17.362499999999997,73.6875,-28.571428571428573,67.4,25.7125,31.075000000000003,20.35,69.1875,0.0,0.4,23.126666666666665,28.24666666666667,18.006666666666668,73.66666666666667,-14.285714285714286,76.20000000000002,23.903333333333332,29.000000000000007,18.80666666666667,71.86666666666666,7.142857142857143,16.6,23.970689655172414,28.962068965517243,18.979310344827585,74.76724137931035,-17.857142857142858,158.8,22.53965517241379,27.758620689655167,17.320689655172412,72.39655172413794,3.5714285714285716,29.3
18,2,2011-04-20,47.68,23.84,14.14,0.0,0.0,0.0,0.0,24.85625,30.1375,19.575000000000003,73.21875,-14.285714285714286,52.6,23.306250000000002,28.15,18.4625,72.84375,14.285714285714286,16.2,23.869999999999997,29.28666666666667,18.453333333333333,69.45,-14.285714285714286,67.4,21.3,26.193333333333335,16.406666666666666,74.26666666666667,7.142857142857143,28.9,24.24310344827586,29.28620689655172,19.2,74.0,-17.857142857142858,157.0,21.279310344827586,26.437931034482755,16.120689655172416,72.38793103448276,3.5714285714285716,28.9
120,2,2011-04-20,97.01,97.01,97.01,7.28,0.0,0.0,0.0,24.85625,30.1375,19.575000000000003,73.21875,-14.285714285714286,52.6,23.306250000000002,28.15,18.4625,72.84375,14.285714285714286,16.2,23.869999999999997,29.28666666666667,18.453333333333333,69.45,-14.285714285714286,67.4,21.3,26.193333333333335,16.406666666666666,74.26666666666667,7.142857142857143,28.9,24.24310344827586,29.28620689655172,19.2,74.0,-17.857142857142858,157.0,21.279310344827586,26.437931034482755,16.120689655172416,72.38793103448276,3.5714285714285716,28.9
18,2,2011-04-29,78.39,47.68,23.84,0.0,0.0,0.0,0.0,22.2875,27.2375,17.3375,73.5625,-14.285714285714286,16.2,19.30625,24.725,13.887500000000001,73.5625,0.0,12.7,23.903333333333332,29.000000000000007,18.80666666666667,71.86666666666666,-7.142857142857143,16.6,21.113333333333333,26.44,15.786666666666665,73.1,0.0,12.7,23.49655172413793,28.555172413793105,18.43793103448276,72.53448275862068,-10.714285714285714,92.39999999999999,20.432758620689658,25.875862068965517,14.989655172413794,69.64655172413794,0.0,12.7
120,2,2011-04-29,100.0,100.0,100.0,22.23,0.0,0.0,0.0,22.2875,27.2375,17.3375,73.5625,-14.285714285714286,16.2,19.30625,24.725,13.887500000000001,73.5625,0.0,12.7,23.903333333333332,29.000000000000007,18.80666666666667,71.86666666666666,-7.142857142857143,16.6,21.113333333333333,26.44,15.786666666666665,73.1,0.0,12.7,23.49655172413793,28.555172413793105,18.43793103448276,72.53448275862068,-10.714285714285714,92.39999999999999,20.432758620689658,25.875862068965517,14.989655172413794,69.64655172413794,0.0,12.7
18,2,2011-05-06,64.85000000000001,54.55,23.84,0.0,0.0,0.0,0.0,19.30625,24.725,13.887500000000001,73.5625,-0.0,12.7,23.0375,28.3875,17.6875,71.9375,0.0,0.0,20.743333333333336,25.94,15.546666666666669,73.46666666666667,-7.142857142857143,28.9,20.860000000000003,26.24,15.479999999999997,70.31666666666666,0.0,0.0,22.35517241379311,27.53793103448276,17.17241379310345,72.46551724137932,-10.714285714285714,96.30000000000001,20.11896551724138,25.72758620689656,14.510344827586206,67.18103448275862,0.0,0.0
120,2,2011-05-06,100.0,100.0,100.0,32.2,7.28,0.0,0.0,19.30625,24.725,13.887500000000001,73.5625,-0.0,12.7,23.0375,28.3875,17.6875,71.9375,0.0,0.0,20.743333333333336,25.94,15.546666666666669,73.46666666666667,-7.142857142857143,28.9,20.860000000000003,26.24,15.479999999999997,70.31666666666666,0.0,0.0,22.35517241379311,27.53793103448276,17.17241379310345,72.46551724137932,-10.714285714285714,96.30000000000001,20.11896551724138,25.72758620689656,14.510344827586206,67.18103448275862,0.0,0.0
18,2,2011-05-13,93.94,93.94,78.38,0.0,0.0,0.0,0.0,23.0375,28.3875,17.6875,71.9375,-0.0,0.0,18.925,24.225,13.625,68.78125,0.0,0.0,21.113333333333333,26.44,15.786666666666665,73.1,-0.0,12.7,19.91,25.40666666666667,14.413333333333332,66.28333333333333,0.0,0.0,22.53965517241379,27.758620689655167,17.320689655172412,72.39655172413794,-3.5714285714285716,29.3,18.453448275862073,23.92413793103448,12.982758620689653,67.21551724137932,3.5714285714285716,77.8
120,2,2011-05-13,100.0,100.0,100.0,42.17,7.28,0.0,0.0,23.0375,28.3875,17.6875,71.9375,-0.0,0.0,18.925,24.225,13.625,68.78125,0.0,0.0,21.113333333333333,26.44,15.786666666666665,73.1,-0.0,12.7,19.91,25.40666666666667,14.413333333333332,66.28333333333333,0.0,0.0,22.53965517241379,27.758620689655167,17.320689655172412,72.39655172413794,-3.5714285714285716,29.3,18.453448275862073,23.92413793103448,12.982758620689653,67.21551724137932,3.5714285714285716,77.8
18,2,2011-05-20,100.0,100.0,93.94,0.0,0.0,0.0,0.0,18.925,24.225,13.625,68.78125,-0.0,0.0,20.78125,26.5875,14.975,63.84375,0.0,0.0,20.860000000000003,26.24,15.479999999999997,70.31666666666666,-0.0,0.0,19.303333333333335,25.193333333333335,13.413333333333332,64.01666666666667,0.0,0.0,20.75862068965517,26.013793103448275,15.503448275862072,72.04310344827586,-3.5714285714285716,28.9,18.29310344827586,24.01034482758621,12.575862068965517,66.42241379310344,3.5714285714285716,77.8
120,2,2011-05-20,99.99000000000001,99.99000000000001,99.99000000000001,91.52000000000001,50.64,0.0,0.0,18.925,24.225,13.625,68.78125,-0.0,0.0,20.78125,26.5875,14.975,63.84375,0.0,0.0,20.860000000000003,26.24,15.479999999999997,70.31666666666666,-0.0,0.0,19.303333333333335,25.193333333333335,13.413333333333332,64.01666666666667,0.0,0.0,20.75862068965517,26.013793103448275,15.503448275862072,72.04310344827586,-3.5714285714285716,28.9,18.29310344827586,24.01034482758621,12.575862068965517,66.42241379310344,3.5714285714285716,77.8
18,2,2011-05-27,100.0,100.0,100.0,0.0,0.0,0.0,0.0,20.78125,26.5875,14.975,63.84375,-0.0,0.0,17.975,23.9625,11.9875,65.0625,0.0,0.0,19.91,25.40666666666667,14.413333333333332,66.28333333333333,-0.0,0.0,17.133333333333333,22.613333333333337,11.653333333333334,68.4,7.142857142857143,77.8,20.432758620689658,25.875862068965517,14.989655172413794,69.64655172413794,-0.0,12.7,18.651724137931033,24.327586206896555,12.975862068965517,67.03448275862068,3.5714285714285716,77.8
120,2,2011-05-27,99.99000000000001,99.99000000000001,99.99000000000001,91.52000000000001,50.64,0.0,0.0,20.78125,26.5875,14.975,63.84375,-0.0,0.0,17.975,23.9625,11.9875,65.0625,0.0,0.0,19.91,25.40666666666667,14.413333333333332,66.28333333333333,-0.0,0.0,17.133333333333333,22.613333333333337,11.653333333333334,68.4,7.142857142857143,77.8,20.432758620689658,25.875862068965517,14.989655172413794,69.64655172413794,-0.0,12.7,18.651724137931033,24.327586206896555,12.975862068965517,67.03448275862068,3.5714285714285716,77.8
18,2,2011-06-03,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.975,23.9625,11.9875,65.0625,-0.0,0.0,16.525,21.325000000000003,11.725000000000001,71.25,14.285714285714286,77.8,19.303333333333335,25.193333333333335,13.413333333333332,64.01666666666667,-0.0,0.0,17.33,22.766666666666666,11.893333333333336,68.7,7.142857142857143,77.8,20.11896551724138,25.72758620689656,14.510344827586206,67.18103448275862,-0.0,0.0,17.767241379310345,23.11034482758621,12.424137931034483,70.69827586206897,7.142857142857143,143.3
120,2,2011-06-03,100.0,100.0,100.0,100.0,50.64,0.0,0.0,17.975,23.9625,11.9875,65.0625,-0.0,0.0,16.525,21.325000000000003,11.725000000000001,71.25,14.285714285714286,77.8,19.303333333333335,25.193333333333335,13.413333333333332,64.01666666666667,-0.0,0.0,17.33,22.766666666666666,11.893333333333336,68.7,7.142857142857143,77.8,20.11896551724138,25.72758620689656,14.510344827586206,67.18103448275862,-0.0,0.0,17.767241379310345,23.11034482758621,12.424137931034483,70.69827586206897,7.142857142857143,143.3
18,2,2011-06-10,100.0,100.0,100.0,0.0,0.0,0.0,0.0,16.525,21.325000000000003,11.725000000000001,71.25,-14.285714285714286,77.8,18.0,24.112499999999997,11.8875,67.1875,0.0,8.0,17.133333333333333,22.613333333333337,11.653333333333334,68.4,-7.142857142857143,77.8,20.009999999999998,25.886666666666667,14.133333333333333,66.33333333333333,0.0,8.0,18.453448275862073,23.92413793103448,12.982758620689653,67.21551724137932,-3.5714285714285716,77.8,17.362068965517242,22.83448275862069,11.889655172413791,70.94827586206897,7.142857142857143,92.3
120,2,2011-06-10,100.00999999999999,100.00999999999999,100.00999999999999,100.00999999999999,50.65,7.28,0.0,16.525,21.325000000000003,11.725000000000001,71.25,-14.285714285714286,77.8,18.0,24.112499999999997,11.8875,67.1875,0.0,8.0,17.133333333333333,22.613333333333337,11.653333333333334,68.4,-7.142857142857143,77.8,20.009999999999998,25.886666666666667,14.133333333333333,66.33333333333333,0.0,8.0,18.453448275862073,23.92413793103448,12.982758620689653,67.21551724137932,-3.5714285714285716,77.8,17.362068965517242,22.83448275862069,11.889655172413791,70.94827586206897,7.142857142857143,92.3
18,2,2011-06-17,100.0,100.0,100.0,23.84,0.0,0.0,0.0,18.0,24.112499999999997,11.8875,67.1875,-0.0,8.0,22.03125,27.762500000000003,16.299999999999997,64.9375,0.0,0.0,17.33,22.766666666666666,11.893333333333336,68.7,-7.142857142857143,77.8,18.36,23.693333333333335,13.026666666666666,72.11666666666666,7.142857142857143,65.5,18.29310344827586,24.01034482758621,12.575862068965517,66.42241379310344,-3.5714285714285716,77.8,18.436206896551724,23.944827586206895,12.92758620689655,67.80172413793103,7.142857142857143,84.3
120,2,2011-06-17,100.0,100.0,100.0,100.0,100.0,7.28,0.0,18.0,24.112499999999997,11.8875,67.1875,-0.0,8.0,22.03125,27.762500000000003,16.299999999999997,64.9375,0.0,0.0,17.33,22.766666666666666,11.893333333333336,68.7,-7.142857142857143,77.8,18.36,23.693333333333335,13.026666666666666,72.11666666666666,7.142857142857143,65.5,18.29310344827586,24.01034482758621,12.575862068965517,66.42241379310344,-3.5714285714285716,77.8,18.436206896551724,23.944827586206895,12.92758620689655,67.80172413793103,7.142857142857143,84.3
18,2,2011-06-24,100.0,100.0,100.0,23.84,0.0,0.0,0.0,22.03125,27.762500000000003,16.299999999999997,64.9375,-0.0,0.0,15.037500000000001,20.162499999999998,9.912500000000001,79.15625,14.285714285714286,65.5,20.009999999999998,25.886666666666667,14.133333333333333,66.33333333333333,-0.0,8.0,14.966666666666669,20.126666666666665,9.806666666666668,75.56666666666666,14.285714285714286,84.3,18.651724137931033,24.327586206896555,12.975862068965517,67.03448275862068,-3.5714285714285716,77.8,18.33275862068966,23.882758620689657,12.782758620689657,69.62068965517241,14.285714285714286,170.09999999999997
120,2,2011-06-24,100.0,100.0,100.0,100.0,100.0,7.28,0.0,22.03125,27.762500000000003,16.299999999999997,64.9375,-0.0,0.0,15.037500000000001,20.162499999999998,9.912500000000001,79.15625,14.285714285714286,65.5,20.009999999999998,25.886666666666667,14.133333333333333,66.33333333333333,-0.0,8.0,14.966666666666669,20.126666666666665,9.806666666666668,75.56666666666666,14.285714285714286,84.3,18.651724137931033,24.327586206896555,12.975862068965517,67.03448275862068,-3.5714285714285716,77.8,18.33275862068966,23.882758620689657,12.782758620689657,69.62068965517241,14.285714285714286,170.09999999999997
18,2,2011-07-01,100.01,100.01,100.01,78.39,23.84,0.0,0.0,15.037500000000001,20.162499999999998,9.912500000000001,79.15625,-14.285714285714286,65.5,15.2375,19.9625,10.512500000000001,74.71875,14.285714285714286,26.200000000000003,18.36,23.693333333333335,13.026666666666666,72.11666666666666,-7.142857142857143,65.5,18.46333333333333,23.873333333333335,13.053333333333335,65.46666666666667,7.142857142857143,26.200000000000003,17.767241379310345,23.11034482758621,12.424137931034483,70.69827586206897,-7.142857142857143,143.3,19.996551724137934,25.482758620689655,14.510344827586207,65.87931034482759,10.714285714285714,111.99999999999999
120,2,2011-07-01,100.0,100.0,100.0,100.0,100.0,14.75,0.0,15.037500000000001,20.162499999999998,9.912500000000001,79.15625,-14.285714285714286,65.5,15.2375,19.9625,10.512500000000001,74.71875,14.285714285714286,26.200000000000003,18.36,23.693333333333335,13.026666666666666,72.11666666666666,-7.142857142857143,65.5,18.46333333333333,23.873333333333335,13.053333333333335,65.46666666666667,7.142857142857143,26.200000000000003,17.767241379310345,23.11034482758621,12.424137931034483,70.69827586206897,-7.142857142857143,143.3,19.996551724137934,25.482758620689655,14.510344827586207,65.87931034482759,10.714285714285714,111.99999999999999
18,2,2011-07-08,100.01,100.01,100.01,78.39,23.84,0.0,0.0,15.2375,19.9625,10.512500000000001,74.71875,-14.285714285714286,26.200000000000003,21.362499999999997,27.900000000000002,14.825000000000001,55.53125,0.0,0.0,14.966666666666669,20.126666666666665,9.806666666666668,75.56666666666666,-14.285714285714286,84.3,21.533333333333335,27.7,15.366666666666669,63.03333333333333,14.285714285714286,85.79999999999998,17.362068965517242,22.83448275862069,11.889655172413791,70.94827586206897,-7.142857142857143,92.3,19.749999999999996,25.3551724137931,14.144827586206896,65.97413793103448,14.285714285714286,148.8
120,2,2011-07-08,100.0,100.0,100.0,100.0,100.0,21.93,0.0,15.2375,19.9625,10.512500000000001,74.71875,-14.285714285714286,26.200000000000003,21.362499999999997,27.900000000000002,14.825000000000001,55.53125,0.0,0.0,14.966666666666669,20.126666666666665,9.806666666666668,75.56666666666666,-14.285714285714286,84.3,21.533333333333335,27.7,15.366666666666669,63.03333333333333,14.285714285714286,85.79999999999998,17.362068965517242,22.83448275862069,11.889655172413791,70.94827586206897,-7.142857142857143,92.3,19.749999999999996,25.3551724137931,14.144827586206896,65.97413793103448,14.285714285714286,148.8
18,2,2011-07-15,100.01,100.01,100.01,78.39,23.84,0.0,0.0,21.362499999999997,27.900000000000002,14.825000000000001,55.53125,-0.0,0.0,21.8125,27.6625,15.9625,68.1875,28.571428571428573,85.8,18.46333333333333,23.873333333333335,13.053333333333335,65.46666666666667,-7.142857142857143,26.200000000000003,21.689999999999998,27.326666666666668,16.05333333333333,64.85,14.285714285714286,85.8,18.436206896551724,23.944827586206895,12.92758620689655,67.80172413793103,-7.142857142857143,84.3,20.25862068965517,25.889655172413796,14.62758620689655,65.85344827586206,14.285714285714286,148.99999999999997
18,2,2011-07-22,100.01,100.01,100.01,100.01,78.39,23.84,0.0,21.8125,27.6625,15.9625,68.1875,-28.571428571428573,85.8,21.2875,26.675,15.9,62.03125,14.285714285714286,36.8,21.533333333333335,27.7,15.366666666666669,63.03333333333333,-14.285714285714286,85.79999999999998,17.94666666666667,22.97333333333334,12.92,69.11666666666666,21.428571428571427,99.8,18.33275862068966,23.882758620689657,12.782758620689657,69.62068965517241,-14.285714285714286,170.09999999999997,20.6603448275862,26.272413793103446,15.048275862068964,62.974137931034484,10.714285714285714,105.39999999999999
18,2,2011-07-29,100.0,100.0,100.0,100.0,100.0,23.84,0.0,21.2875,26.675,15.9,62.03125,-14.285714285714286,36.8,15.35,20.125,10.575,74.09375,28.571428571428573,63.00000000000001,21.689999999999998,27.326666666666668,16.05333333333333,64.85,-14.285714285714286,85.8,19.07,24.71333333333333,13.426666666666668,65.95,14.285714285714286,63.20000000000001,19.996551724137934,25.482758620689655,14.510344827586207,65.87931034482759,-10.714285714285714,111.99999999999999,20.06896551724138,25.7448275862069,14.393103448275863,64.01724137931035,10.714285714285714,80.2
18,2,2011-08-05,100.0,100.0,100.0,100.0,100.0,78.38,0.0,15.35,20.125,10.575,74.09375,-28.571428571428573,63.00000000000001,22.29375,29.125,15.4625,54.875,0.0,0.2,17.94666666666667,22.97333333333334,12.92,69.11666666666666,-21.428571428571427,99.8,23.00333333333333,29.37333333333333,16.633333333333333,55.46666666666667,0.0,5.6,19.749999999999996,25.3551724137931,14.144827586206896,65.97413793103448,-14.285714285714286,148.8,22.01206896551724,28.172413793103456,15.851724137931036,57.189655172413794,3.5714285714285716,19.599999999999998
18,2,2011-08-12,100.0,100.0,100.0,100.0,100.0,100.0,12.12,22.29375,29.125,15.4625,54.875,-0.0,0.2,23.74375,29.725,17.7625,55.875,0.0,5.3999999999999995,19.07,24.71333333333333,13.426666666666668,65.95,-14.285714285714286,63.20000000000001,21.279999999999998,27.073333333333338,15.486666666666666,61.416666666666664,7.142857142857143,16.999999999999996,20.25862068965517,25.889655172413796,14.62758620689655,65.85344827586206,-14.285714285714286,148.99999999999997,22.144827586206898,28.224137931034484,16.065517241379307,57.98275862068966,7.142857142857143,39.4
18,4,2012-04-20,82.47,9.62,0.0,0.0,0.0,0.0,0.0,24.418750000000003,29.775000000000002,19.0625,73.78125,-14.285714285714286,19.6,22.09375,26.1875,18.0,81.6875,14.285714285714286,48.7,24.733333333333334,30.18,19.286666666666665,73.55,-14.285714285714286,75.6,20.006666666666668,24.73333333333333,15.28,76.5,14.285714285714286,76.9,24.0448275862069,29.91724137931034,18.17241379310345,68.52586206896552,-17.857142857142858,121.9,20.355172413793102,25.127586206896552,15.582758620689654,75.45689655172414,10.714285714285714,101.2
120,4,2012-04-20,100.0,100.0,100.0,13.42,0.0,0.0,0.0,24.418750000000003,29.775000000000002,19.0625,73.78125,-14.285714285714286,19.6,22.09375,26.1875,18.0,81.6875,14.285714285714286,48.7,24.733333333333334,30.18,19.286666666666665,73.55,-14.285714285714286,75.6,20.006666666666668,24.73333333333333,15.28,76.5,14.285714285714286,76.9,24.0448275862069,29.91724137931034,18.17241379310345,68.52586206896552,-17.857142857142858,121.9,20.355172413793102,25.127586206896552,15.582758620689654,75.45689655172414,10.714285714285714,101.2
18,4,2012-04-27,100.0,100.0,82.47,0.0,0.0,0.0,0.0,22.09375,26.1875,18.0,81.6875,-14.285714285714286,48.7,17.89375,23.325,12.462499999999999,71.875,14.285714285714286,31.9,23.14,27.860000000000003,18.420000000000005,77.41666666666667,-14.285714285714286,68.30000000000001,19.803333333333338,25.08,14.526666666666667,71.15,7.142857142857143,32.4,23.88448275862069,29.29310344827586,18.47586206896552,71.84482758620689,-10.714285714285714,124.3,19.753448275862073,24.603448275862068,14.903448275862068,74.29310344827586,14.285714285714286,86.80000000000001
120,4,2012-04-27,100.0,100.0,100.0,37.28,0.0,0.0,0.0,22.09375,26.1875,18.0,81.6875,-14.285714285714286,48.7,17.89375,23.325,12.462499999999999,71.875,14.285714285714286,31.9,23.14,27.860000000000003,18.420000000000005,77.41666666666667,-14.285714285714286,68.30000000000001,19.803333333333338,25.08,14.526666666666667,71.15,7.142857142857143,32.4,23.88448275862069,29.29310344827586,18.47586206896552,71.84482758620689,-10.714285714285714,124.3,19.753448275862073,24.603448275862068,14.903448275862068,74.29310344827586,14.285714285714286,86.80000000000001
18,4,2012-05-04,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.89375,23.325,12.462499999999999,71.875,-14.285714285714286,31.9,21.868750000000002,27.0375,16.7,70.125,0.0,0.5,20.006666666666668,24.73333333333333,15.28,76.5,-14.285714285714286,76.9,20.75,25.626666666666672,15.873333333333331,73.96666666666667,7.142857142857143,24.3,22.279310344827582,27.375862068965517,17.182758620689654,74.76724137931035,-14.285714285714286,152.5,20.544827586206896,25.162068965517243,15.927586206896553,77.37931034482759,17.857142857142858,90.30000000000001
120,4,2012-05-04,100.0,100.0,100.0,47.22,13.42,0.0,0.0,17.89375,23.325,12.462499999999999,71.875,-14.285714285714286,31.9,21.868750000000002,27.0375,16.7,70.125,0.0,0.5,20.006666666666668,24.73333333333333,15.28,76.5,-14.285714285714286,76.9,20.75,25.626666666666672,15.873333333333331,73.96666666666667,7.142857142857143,24.3,22.279310344827582,27.375862068965517,17.182758620689654,74.76724137931035,-14.285714285714286,152.5,20.544827586206896,25.162068965517243,15.927586206896553,77.37931034482759,17.857142857142858,90.30000000000001
18,4,2012-05-11,100.0,100.0,100.0,0.0,0.0,0.0,0.0,21.868750000000002,27.0375,16.7,70.125,-0.0,0.5,19.7,24.0875,15.312499999999998,79.5,14.285714285714286,24.3,19.803333333333338,25.08,14.526666666666667,71.15,-7.142857142857143,32.4,19.806666666666665,24.126666666666665,15.486666666666666,78.31666666666666,21.428571428571427,54.9,21.529310344827586,26.517241379310345,16.541379310344826,74.05172413793103,-10.714285714285714,96.99999999999999,19.46379310344828,23.61724137931034,15.310344827586205,82.65517241379311,21.428571428571427,152.00000000000003
120,4,2012-05-11,100.0,100.0,100.0,100.0,47.22,0.0,0.0,21.868750000000002,27.0375,16.7,70.125,-0.0,0.5,19.7,24.0875,15.312499999999998,79.5,14.285714285714286,24.3,19.803333333333338,25.08,14.526666666666667,71.15,-7.142857142857143,32.4,19.806666666666665,24.126666666666665,15.486666666666666,78.31666666666666,21.428571428571427,54.9,21.529310344827586,26.517241379310345,16.541379310344826,74.05172413793103,-10.714285714285714,96.99999999999999,19.46379310344828,23.61724137931034,15.310344827586205,82.65517241379311,21.428571428571427,152.00000000000003
